genres,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,duration_mins
harlem renaissance,0.829187081903825,0.5870858251322029,0.3101164423402913,0.2301600107459231,0.16631585548399516,-14.04354400422359,0.0900263983193994,109.32616958179571,0.5567725976986732,0.1768899338677117,0,1,3.41
harmonica blues,0.6599885802611628,0.5726545613409891,0.3975120444138364,0.2686305774070724,0.222071567104184,-13.112116546227186,0.06618789038707718,118.01847103605577,0.7235245108567441,0.2550268000653649,7,1,3.36
harmonica jazz,0.4242649572649573,0.5640854700854702,0.4797179487179487,0.3794425175213674,0.3611487179487181,-11.29865811965812,0.12624444444444444,99.1724871794872,0.5384444444444444,0.2804273504273505,1,1,6.06
harp,0.8844388888888889,0.3095611111111111,0.1345388888888889,0.7718053333333335,0.16139722222222222,-23.117394444444447,0.045439999999999994,103.7848,0.20078722222222226,0.35200000000000004,5,1,5.26
harpsichord,0.8932911877394635,0.3270958572796935,0.1727905938697318,0.5163233513409963,0.17070436781609194,-22.040853735632187,0.05166163793103449,113.29520019157087,0.4576305124521074,0.1787892720306514,7,1,4.35
haryanvi pop,0.7063333333333333,0.642,0.43366666666666653,0.4266666666666667,0.12993333333333335,-8.825666666666667,0.09800000000000003,101.027,0.425,0.0,10,1,3.45
hawaiian,0.7165038333876659,0.5385731376501012,0.35489083331737603,0.12996549633737364,0.1777121478875652,-13.096033644458618,0.04039317077382645,119.9425698523192,0.5179803832465649,0.2579246699031062,4,1,3.83
hawaiian hip hop,0.4210084615384616,0.7251923076923076,0.5063461538461538,5.904538461538462e-05,0.11774615384615385,-7.385192307692307,0.19826153846153846,99.25446153846157,0.34623076923076923,0.6796153846153846,8,1,3.16
hawaiian indie,0.483505,0.6352,0.6474000000000001,0.00019493,0.11227,-10.0751,0.14735,117.3658,0.8383999999999998,0.21100000000000002,7,1,3.56
healing,0.8132915674603174,0.2424357142857143,0.19066075793650794,0.7275302379563491,0.1166906746031746,-20.846517857142857,0.0452859126984127,102.66615178571428,0.12548611111111116,0.4426686507936508,0,1,7.66
heartland rock,0.2238313122864644,0.5441690437332949,0.6347817462638167,0.04418361131708853,0.2386332597504021,-9.739258676060047,0.06245183895888212,126.4849715350812,0.6023900787626746,0.3677843005563994,9,1,4.25
hi-nrg,0.09182999941980588,0.6938137175363506,0.6919329767770485,0.12852601616336098,0.20278273093108207,-10.006962413124645,0.050542617688441614,128.14829046704068,0.7687249952542686,0.4388980115765472,5,1,5.21
highlife,0.3118504166666667,0.637965277777778,0.6517592592592593,0.11778257879629632,0.1651055555555555,-9.349769675925927,0.092928125,116.94654861111113,0.7472430555555554,0.2871296296296296,0,1,6.16
hindi hip hop,0.995,0.562,0.275,0.434,0.307,-10.360999999999999,0.324,73.887,0.94,0.0,3,1,2.45
hindi indie,0.10099999999999999,0.6970000000000001,0.498,0.00082,0.13,-9.147,0.0419,103.77,0.85,0.4,9,0,3.93
hindustani classical,0.9179923360742146,0.4680871115327852,0.3268735336285052,0.4319082532785158,0.27403342610162346,-15.499933702298124,0.0814423845667299,105.02613234767028,0.523538797174784,0.14332637571157492,5,1,5.77
hindustani instrumental,0.9398,0.47523125,0.33245375,0.5733375,0.35792625,-17.42063125,0.06507437499999999,106.22826562500002,0.486653125,0.2255,5,1,7.23
hindustani vocal,0.9379350694444446,0.4924211706349206,0.27395924603174604,0.4515537281349206,0.19205600198412695,-14.113869444444445,0.12057790178571427,93.56407832341273,0.5826199206349206,0.013375,5,1,3.36
hip hop,0.14738422716313931,0.7249386539954842,0.66862897754184,0.040343953567860934,0.21898913550687468,-7.68882810989059,0.216731973858348,112.51892911201395,0.5813625223553446,0.47310699742785084,1,1,4.2
hip hop cubano,0.133,0.511,0.763,0.0,0.182,-4.843999999999999,0.467,186.702,0.603,0.41,7,1,4.71
hip house,0.05224371837754404,0.7371024784261299,0.7787284899226548,0.1510424932653936,0.1810028976025609,-9.523440030647864,0.08057335726857137,122.03820006526293,0.6737050910889745,0.42867887675144956,7,1,4.62
hip pop,0.17421201568071576,0.6912368216988553,0.6455394375933071,0.023779283754342552,0.1974430786161461,-7.162731708572469,0.14840240510265842,115.31940465639376,0.5939410286289571,0.45798074132157096,1,1,4.21
histoire pour enfants,0.9129999999999999,0.473,0.0492,0.000276,0.322,-21.929000000000002,0.0725,120.51,0.122,0.27,0,1,27.03
historic classical performance,0.9746016008897104,0.3672381065459153,0.13760205166597095,0.4696101763279888,0.16667618911153928,-17.75408475049784,0.05023490876015867,99.42467185362646,0.3192911688402977,0.011135532723018721,7,1,5.99
historic orchestral performance,0.9409054260800059,0.2868824020747007,0.1858772791945461,0.4998774768209568,0.21221206006704205,-18.69062168983014,0.06126169325115718,98.83296300122456,0.1902581896431044,0.01746186186914313,2,1,6.76
historic piano performance,0.988958127646836,0.3594293171774413,0.11929605721752692,0.8613873897013647,0.18791268342283,-21.796142362341357,0.04323802356624768,91.989110720933,0.23110512106173134,0.00877527925485756,8,1,4.68
historic string quartet,0.9468283390410958,0.3479854452054795,0.13714477739726028,0.468935801369863,0.16427559931506852,-18.647651113013694,0.04444661815068493,124.50551755136986,0.3234521404109589,0.000410958904109589,10,1,7.34
historical keyboard,0.9276,0.3216,0.07960800000000001,0.8824,0.07768,-31.8066,0.0462,113.5088,0.4814,0.162,7,1,6.29
historically informed performance,0.8454165900775638,0.3895093625643095,0.23123909729173706,0.2752540975015816,0.1384803390256416,-18.153601711901786,0.046220298653085766,107.17180136434406,0.33079996322658445,0.36116086276191584,4,1,4.02
hoerspiel,0.6658252981132076,0.686312196226415,0.1866290113207547,4.7562461886792464e-06,0.22989016754716995,-20.47017903396226,0.9418835622641512,91.67087953207547,0.4938843984905658,0.031544603773584916,7,1,4.11
hokkien pop,0.57535,0.46815,0.5132,1.736e-06,0.5046499999999999,-11.00925,0.047065,90.21445,0.3372500000000001,0.48100000000000004,11,1,5.21
hollywood,0.5326270506027986,0.516408170028461,0.4637080729718555,0.058398360623648476,0.19251616792944665,-10.645639895650708,0.10476381950111938,118.70837837613104,0.4616959207086234,0.4473378686626725,7,1,3.59
hong kong indie,0.6785000000000001,0.731,0.415,0.000675,0.49700000000000005,-14.594,0.05615,115.10700000000001,0.6375,0.2,9,1,3.13
hong kong rock,0.6363333333333334,0.7290000000000001,0.452,0.0004933333333333334,0.36966666666666653,-13.784666666666665,0.04773333333333333,114.34166666666668,0.5846666666666667,0.26,5,1,3.61
honky tonk,0.6745184787063498,0.605434987229773,0.42250493919092413,0.0025133823622422104,0.19078459875752135,-11.292149441677903,0.03738457095102332,116.59592700350709,0.708996824054369,0.2139050632790832,7,1,2.61
honky-tonk piano,0.8690004830917873,0.5940700483091788,0.22348309178743966,0.4604209637681159,0.16488937198067635,-14.834270531400964,0.03972125603864735,129.1146183574879,0.6315265700483091,0.18118357487922704,10,1,2.75
hopebeat,0.1195918174155346,0.5939019853709507,0.7218256704980841,0.011125587552072451,0.17120695924764892,-7.033996795541623,0.06506,119.79255914315569,0.5871384952978056,0.508574364332985,11,1,3.84
horror punk,0.11321033969519545,0.3996809987468041,0.8895725122384283,0.13647064709003962,0.21683416061035196,-6.535289088689368,0.06484735936290682,131.18145043586298,0.488200998603034,0.2777327038599871,2,1,2.86
horror synth,0.038466,0.376875,0.475325,0.4495750000000001,0.13365,-11.751275,0.033255000000000014,123.236775,0.11290499999999999,0.33,2,1,3.52
horrorcore,0.261374880952381,0.7415714285714285,0.7806964285714285,1.0716666666666666e-06,0.4556255952380953,-6.474654761904763,0.20962142857142851,117.34383928571432,0.5777738095238095,0.3275595238095238,9,1,3.81
house,0.08198601891963836,0.6840070764305142,0.7878688024291886,0.3359676249063473,0.1946693873222366,-6.807025318584604,0.07319222522779507,124.26977103047074,0.4661455587937388,0.2381633071789323,7,0,4.67
house argentino,4.55e-05,0.7609999999999999,0.5870000000000001,0.9009999999999999,0.0932,-11.674000000000001,0.0406,122.036,0.195,0.05,7,1,5.9
houston rap,0.10966863992509286,0.7875707959978931,0.6301944856280155,0.00644920264197389,0.19027418797973544,-6.701195563810921,0.2323782113791125,129.13398690325246,0.5719478961724246,0.4211182875313628,1,1,4.5
huapango,0.317,0.6819999999999999,0.6000000000000001,6.366666666666667e-07,0.18523333333333333,-5.9063333333333325,0.05573333333333333,109.52333333333333,0.8993333333333333,0.41,7,1,2.36
huayno,0.593,0.5479999999999999,0.8140000000000001,1.65e-05,0.14300000000000002,-5.624,0.0406,98.501,0.667,0.5,2,1,4.48
hula,0.6759565217391303,0.4973043478260869,0.3587391304347827,0.06238018260869563,0.18505217391304346,-14.595434782608695,0.03583913043478261,106.34778260869568,0.4816956521739129,0.23478260869565218,0,1,3.62
humppa,0.6729999999999999,0.775,0.48700000000000004,0.0,0.203,-11.048,0.122,127.385,0.9209999999999999,0.4,2,0,2.52
hungarian choir,0.956,0.14701666666666666,0.10346666666666664,0.7450000000000001,0.23225,-21.517166666666665,0.03981666666666667,86.56783333333334,0.12941666666666668,0.4966666666666667,7,1,4.32
hungarian classical performance,0.8937605325983534,0.27307455867545155,0.13044652231696874,0.6474699287034765,0.1732747776281258,-22.41542561263142,0.04557445752164506,96.78809171973856,0.20406424256794786,0.34764677633874064,7,1,4.86
hungarian classical piano,0.9863486111111112,0.36397521367521374,0.06515933608058606,0.7704494505494507,0.10676243894993892,-26.595950747863245,0.04742688492063493,97.64550355616603,0.1623369566544567,0.2885265567765568,3,1,5.95
hungarian contemporary classical,0.996,0.457,0.0252,0.875,0.0975,-35.116,0.0621,74.137,0.168,0.52,3,1,2.31
hungarian edm,0.02622358333333333,0.794,0.6398333333333334,0.90575,0.103875,-12.365666666666668,0.07863333333333332,128.0005,0.08370833333333333,0.0,7,1,7.03
hungarian folk,0.6481666666666666,0.5970000000000001,0.2451666666666667,0.0,0.2145,-20.759333333333334,0.8545000000000001,93.50283333333331,0.3143333333333333,0.01,7,1,12.22
hungarian pop,0.951,0.59,0.41200000000000003,0.8540000000000001,0.0977,-9.505,0.0326,125.134,0.746,0.0,0,1,3.07
hungarian rock,0.4755555,0.6179999999999999,0.6134999999999999,0.4349000000000001,0.08524999999999999,-7.4079999999999995,0.031299999999999994,132.565,0.579,0.0,9,1,3.19
hungarian techno,0.06759639125,0.7954,0.7473625000000002,0.86559625,0.113523125,-10.05435,0.15562250000000005,128.2317125,0.190115625,0.0,7,1,6.34
hurdy-gurdy,0.1931555,0.4893333333333333,0.653,0.14388296666666667,0.4981250000000001,-8.646791666666667,0.058791666666666666,107.63116666666667,0.3844166666666667,0.2516666666666667,7,1,4.86
hyperpop,0.21645211111111115,0.6306955555555557,0.6844222222222223,0.14365452777777776,0.2588211111111111,-6.935475555555557,0.1126857777777778,126.16635555555555,0.5588955555555556,0.47742222222222225,1,1,2.97
hyphy,0.10313985985211854,0.7984379037762279,0.6323660756768775,0.018826924491031453,0.18368808206636944,-7.166105747069602,0.23405324806304525,107.5675145292218,0.5677340914376379,0.35260407676587235,1,1,4.21
icelandic classical,0.9309999999999999,0.47700000000000004,0.348,0.9490000000000001,0.11,-14.585999999999999,0.0335,117.94,0.0867,0.56,2,1,3.48
icelandic experimental,0.2810985138461539,0.4963692307692307,0.5000646153846154,0.08522404246153849,0.17926461538461536,-12.343107692307687,0.05741076923076921,120.31947692307699,0.30386769230769234,0.37630769230769234,7,1,4.38
icelandic folk,0.532,0.56,0.305,0.00775,0.665,-9.369,0.0278,139.953,0.0393,0.46,5,1,6.8
icelandic indie,0.687925,0.275125,0.356125,0.0142727025,0.1057,-10.595,0.064925,95.027375,0.202225,0.58,7,1,5.21
icelandic pop,0.4056508591208791,0.4251563186813186,0.4604092307692307,0.10991182213736264,0.3147881593406593,-10.692401098901096,0.04140296703296703,122.7129074175824,0.21574038461538464,0.44107967032967044,7,1,5.33
icelandic rock,0.25588,0.26108750000000003,0.7201375,0.6094713512500001,0.2520975,-8.803049999999997,0.0725775,125.79943749999998,0.17315999999999998,0.29875,9,1,4.63
idaho indie,0.3750361703441296,0.35927327935222675,0.6546265182186233,0.25149609851214577,0.16609706477732794,-6.42248076923077,0.06807641700404858,115.21256781376516,0.432921052631579,0.2402429149797571,9,1,3.56
idol,0.4304994509803922,0.5017568627450979,0.4861137254901961,0.2024712376470588,0.14375803921568625,-7.908278431372548,0.042223529411764715,119.23899607843136,0.3148392156862745,0.4080392156862745,8,1,3.73
idol rock,0.008747250000000002,0.49059375,0.94471875,0.034892937500000006,0.138803125,-2.7633750000000004,0.092959375,131.34321874999998,0.4676250000000001,0.2396875,6,1,4.27
ilahiler,0.6233571428571428,0.5042142857142857,0.4852142857142857,0.1154437014285714,0.19590714285714286,-8.267428571428573,0.0409,125.68478571428572,0.4522142857142858,0.0007142857142857143,11,0,3.63
ilocano pop,0.810625,0.6901875,0.26453125,0.4246916450000001,0.13615,-13.553249999999998,0.0375125,114.91425,0.7668125,0.33875,9,1,2.97
impressionism,0.9468943254525056,0.3167636092942799,0.13489776028725695,0.7103466456479045,0.15928785676151644,-22.128115696737265,0.05503278385792799,96.32406544665756,0.1705704397266928,0.09456815214443207,7,1,5.25
indian classical,0.9251165922335044,0.502227303310702,0.3336976108573113,0.4084332072426832,0.23412666427828874,-13.630472217794583,0.10339010657928857,105.8003313396029,0.596761620195814,0.08940670097951203,10,1,5.84
indian edm,0.10099999999999999,0.6970000000000001,0.498,0.00082,0.13,-9.147,0.0419,103.77,0.85,0.4,9,0,3.93
indian folk,0.324,0.447,0.6,0.0,0.0962,-3.718,0.0332,80.044,0.434,0.54,4,0,5.39
indian fusion,0.5998125000000001,0.34625,0.097355,0.7531925,0.1002875,-24.027875,0.048975000000000005,124.434625,0.180575,0.36875,4,1,3.88
indian indie,0.3712,0.6853428571428573,0.6177542857142857,0.3297586971428572,0.16235714285714287,-8.166885714285714,0.07405142857142857,122.96931428571428,0.6978,0.18571428571428572,7,1,3.78
indian instrumental,0.6163687500000001,0.5075000000000001,0.453125,0.398136516875,0.22904375,-11.621875000000005,0.04860625,108.21925000000002,0.6039375000000001,0.004375,7,1,3.45
indian jazz,0.3563333333333333,0.5273333333333333,0.30336666666666673,0.2866666666666667,0.17866666666666667,-18.988333333333333,0.06083333333333332,112.20366666666666,0.4749999999999999,0.37333333333333335,10,0,4.87
indian rock,0.29000000000000004,0.7709999999999999,0.6924999999999999,0.1271045,0.06955,-6.5405,0.0996,154.96699999999996,0.8360000000000001,0.075,7,1,3.38
indian singer-songwriter,0.521,0.8320000000000001,0.7509999999999999,0.00020899999999999998,0.0728,-4.667,0.16899999999999998,171.873,0.873,0.1,7,0,2.37
indiana hip hop,0.09725,0.7169000000000001,0.7073,6.48e-05,0.16870000000000002,-6.3368,0.2726,132.7468,0.7579,0.596,9,1,3.18
indiana indie,0.000512,0.59,0.972,0.107,0.27699999999999997,-5.575,0.0832,143.996,0.38299999999999995,0.0,0,1,4.14
indie anthem-folk,0.5103452428842505,0.5489395951929159,0.4808428969006958,0.09130634933333333,0.1645262555344719,-9.71979332700822,0.054274462365591386,121.89989253636938,0.3765809803921568,0.4795211891208096,9,1,3.74
indie cafe pop,0.4627349579547529,0.5880818190111291,0.474095103083379,0.07581333222608104,0.14089404702609007,-8.777039849023902,0.052305048941798944,116.67244502280607,0.3900144516511586,0.6083824165298304,9,1,3.75
indie catala,0.0145,0.457,0.7,0.00011,0.23600000000000002,-7.152,0.0595,120.14200000000001,0.381,0.0,2,1,3.83
indie dream pop,0.473375,0.5607500000000001,0.451,0.62075,0.08662500000000001,-10.0795,0.03915,123.294,0.37825,0.425,2,1,3.86
indie electronica,0.4346666666666668,0.7303333333333333,0.7393333333333333,0.9156666666666666,0.12273333333333332,-12.508,0.0432,97.67266666666666,0.6726666666666666,0.13333333333333336,2,1,5.83
indie electropop,0.1558377752136752,0.6092435897435897,0.6800149572649574,0.07339357739316238,0.19059914529914526,-6.870987179487182,0.10016965811965813,125.08156623931623,0.3584786324786325,0.4814316239316239,11,1,3.29
indie folk,0.47129088893753796,0.5444922255763905,0.4985547103861371,0.09968906747892577,0.1731510196441209,-10.210456461817481,0.049746221743439525,119.61919156573704,0.4335452517032368,0.4839057436727216,2,1,3.88
indie fuzzpop,0.18333150000000006,0.4464999999999997,0.7342500000000002,0.4937335833333335,0.20045,-8.738249999999999,0.03427499999999998,136.59300000000002,0.5273333333333333,0.0,6,1,3.52
indie game soundtrack,0.180565875,0.699125,0.774,0.6047425000000001,0.12508750000000002,-9.343,0.06805,128.2395,0.8143750000000001,0.50875,7,1,1.91
indie garage rock,0.25416777222165543,0.5111248187685331,0.6610390685504973,0.2749698140053375,0.19626212131519286,-8.12093086429444,0.052596026687598114,123.70810721437289,0.5126248482469911,0.526509619745334,7,1,3.5
indie hip hop,0.24096666666666666,0.6709999999999999,0.6306666666666667,5.066666666666667e-07,0.28800000000000003,-6.390666666666667,0.25966666666666666,97.90033333333334,0.506,0.64,6,0,3.85
indie jazz,0.3065071984647536,0.6699696913431397,0.6155905059078852,0.2801166424987944,0.15099276898963104,-9.967590230688849,0.1032282242585001,113.11640060525684,0.5583039860139859,0.3476701551322241,11,1,5.63
indie pop,0.31856450086237703,0.5544125711372284,0.5944001874750432,0.1283854355119774,0.18246976640523352,-8.276076071190111,0.06117846682768135,119.86854413165086,0.4537116072572205,0.5372810839360974,7,1,3.76
indie pop rap,0.11989004763922688,0.6885368170829649,0.7187446232328002,0.02356225981941569,0.22374718862373325,-6.351367206260417,0.1773440791996093,124.97345316189022,0.5145552314764368,0.48247991153406866,1,1,3.39
indie poptimism,0.188804949770334,0.5915806175046961,0.6910633026072146,0.06441018281370951,0.18639155678886266,-6.478484756556584,0.07360995684130811,122.11324017939198,0.4373817556652653,0.5232193836553433,7,1,3.77
indie psych-pop,0.3553333333333333,0.6066666666666667,0.4920000000000001,0.0030056666666666673,0.0981,-9.091333333333333,0.04286666666666666,95.94266666666668,0.3169333333333333,0.6366666666666666,1,1,3.78
indie punk,0.09236821470529863,0.4450553623958887,0.8170579957469432,0.2976069411958179,0.1953337099060783,-6.730146043771043,0.07717313778132201,124.86707995481129,0.4974976218323587,0.34068420166578073,9,1,3.7
indie quebecois,0.3170333333333333,0.6063333333333333,0.5204444444444444,0.09304115555555556,0.09957777777777778,-12.829222222222226,0.07453333333333334,115.24022222222222,0.6183333333333333,0.3644444444444445,7,1,4.44
indie r&b,0.32436300724637673,0.6568446859903381,0.5904671497584543,0.08835324039855072,0.2068593961352657,-8.351580193236716,0.12504161835748792,119.67916594202896,0.4921449275362319,0.4813768115942028,7,1,5.26
indie rock,0.2281729017652506,0.5307893165073468,0.6622488418453647,0.1719103507281622,0.1877329869667587,-7.968341466176268,0.05646971856549096,121.71537779713928,0.4902344379695304,0.4687365967314605,7,1,4.01
indie rockism,0.012123875,0.589,0.80675,1.5625e-07,0.14625,-4.276125,0.03865,118.271375,0.6487499999999999,0.66875,9,1,3.45
indie shoegaze,2.46e-05,0.5820000000000001,0.71,0.828,0.314,-8.817,0.0243,108.93,0.919,0.0,0,1,4.72
indie singer-songwriter,0.03715,0.569,0.7595,0.407625,0.18825,-9.54225,0.0509,112.2585,0.5405,0.2,2,0,3.74
indie soul,0.37442802778628975,0.6483961778417981,0.5448073637372707,0.1127064233963005,0.19719576267120825,-8.210914038379734,0.14112800595733194,118.09080416853588,0.4770641300305362,0.5148791922181456,1,1,5.31
indie surf,0.20822171884057972,0.4970268115942028,0.7822775362318842,0.2137958565942029,0.1723967391304348,-6.037602898550722,0.057814057971014486,129.70928260869562,0.5810322463768116,0.5299202898550724,2,1,3.32
indie tabasqueno,0.0013599999999999999,0.249,0.583,0.922,0.111,-9.073,0.033,154.773,0.16699999999999998,0.0,7,1,6.06
indie veneto,0.233,0.555,0.7709999999999999,0.0,0.193,-4.75,0.0289,108.81700000000001,0.912,0.04,5,1,3.73
indiecoustica,0.3678608589792054,0.5543725648213559,0.5503530568802898,0.053987868693026825,0.1966447893889636,-8.818500448769651,0.04663988112165561,123.63951807147129,0.4038214789735852,0.4994778332742957,2,1,3.98
indietronica,0.17107115032432554,0.6001366533783085,0.7171052502429781,0.15386537360831645,0.2103051109998516,-6.853868187843015,0.06348079545435084,124.24232852289259,0.53569270891827,0.47792136625516696,2,1,4.01
indonesian alternative rock,0.156,0.6579999999999999,0.539,0.0106,0.106,-12.050999999999998,0.026000000000000002,125.041,0.536,0.65,8,1,4.81
indonesian edm,0.00035499999999999996,0.34600000000000003,0.9990000000000001,0.983,0.41100000000000003,-8.307,0.10800000000000001,139.406,0.498,0.16,0,1,1.15
indonesian folk,0.1885,0.5923333333333334,0.8943333333333333,0.0,0.19063333333333327,-5.3260000000000005,0.33433333333333337,92.39366666666666,0.664,0.11333333333333336,6,0,3.3
indonesian hip hop,0.298976,0.6739999999999999,0.5884999999999999,9.1855e-05,0.12089999999999995,-7.966333333333334,0.1519,102.00233333333333,0.2595,0.665,3,1,3.12
indonesian indie,0.09845,0.514,0.5265,0.005875,0.1945,-8.764999999999999,0.0281,126.0095,0.35300000000000004,0.6,2,1,4.87
indonesian pop,0.14914589703703704,0.5216874074074074,0.5845037037037035,0.012058199555555557,0.30864592592592593,-8.384471111111111,0.04738088888888889,126.69631111111109,0.3861437037037037,0.40260740740740736,11,1,4.89
indonesian r&b,0.2515000000000001,0.616,0.51,0.0,0.0874,-7.6395,0.16545,158.7815,0.3005,0.71,5,1,3.66
indonesian rock,0.18389966000000008,0.5602,0.6575999999999999,0.0005304,0.2022400000000001,-5.114399999999999,0.04494,107.5024,0.31260000000000004,0.18,7,1,4.54
industrial,0.13605815476143934,0.54092594410282,0.6798622697114258,0.4033435305125321,0.21058712121073106,-10.919516814539962,0.06183672238775442,124.58001830339757,0.421714137166187,0.3080185592344845,0,1,4.53
industrial black metal,6.925000000000003e-06,0.35950000000000004,0.8634999999999999,0.919,0.2995,-6.026,0.04485,169.983,0.35400000000000004,0.015,2,1,4.65
industrial hardcore,0.015098416666666668,0.45899999999999996,0.968,0.2521958333333333,0.39321666666666666,-3.6945833333333336,0.21833333333333332,168.72016666666667,0.1748,0.0475,1,1,5.08
industrial hip hop,0.08542888888888889,0.6620277777777778,0.7589166666666666,0.020184472222222215,0.12485833333333335,-6.233055555555557,0.2604222222222222,109.8125,0.519361111111111,0.4522222222222222,5,1,3.58
industrial metal,0.025486875338893825,0.5387631507121974,0.8700783570387843,0.21636300616058213,0.21468488066545705,-6.162702393413444,0.08080731681482763,122.47179262501369,0.4482996212476221,0.39307489738761725,7,1,4.09
industrial rock,0.07602768283489031,0.5272479304438606,0.7862091437170182,0.3068896665006029,0.22152634786003386,-8.321645041691674,0.07428422057434242,122.26329688692965,0.4187452925111612,0.36998521950475705,2,1,4.43
industrial techno,0.0765,0.7759999999999999,0.9640000000000001,0.63,0.0658,-5.065,0.0741,127.993,0.0751,0.16,6,1,5.34
indy indie,0.51486,0.5162000000000001,0.5261333333333333,0.01589740133333333,0.2144,-10.1594,0.16362000000000004,107.8962,0.254,0.332,8,0,4.31
instrumental acoustic guitar,0.8155,0.5843888888888891,0.1977211111111111,0.70655,0.10142777777777777,-18.822555555555557,0.06135,107.59788888888892,0.3674444444444444,0.35,4,1,3.27
instrumental bluegrass,0.5576914850473031,0.5114999124597212,0.3683678286359098,0.2118733336057656,0.18211859987948348,-14.569960156287074,0.04040811946822223,123.47986465344192,0.6055979639625301,0.2849581126537063,7,1,3.56
instrumental funk,0.3504391410934745,0.6270248997915666,0.5314575004008337,0.4111640642937309,0.1423781385281385,-11.10119969536636,0.07183816738816738,107.14281819785154,0.6004869664902999,0.3402292768959436,0,1,4.24
instrumental grime,0.3414533333333333,0.7439333333333332,0.6315333333333334,0.010906133333333332,0.09858666666666667,-6.415400000000001,0.15346666666666664,124.0136,0.594,0.7313333333333334,10,0,3.03
instrumental post-rock,0.2355218033333333,0.4770466666666666,0.5564633333333333,0.7425836363333334,0.216952,-11.618036666666667,0.05152,120.36386,0.21466666666666664,0.3176333333333333,4,1,6.65
instrumental progressive metal,0.22061666666666666,0.38233333333333336,0.7879999999999999,0.3250037333333333,0.11043333333333333,-10.673000000000002,0.0429,160.41866666666667,0.7683333333333334,0.16333333333333333,6,1,2.31
instrumental rock,0.15330055993127475,0.43077828587622174,0.7173608067121109,0.5518854643035002,0.22719825193419516,-9.661881116063217,0.06449447564396496,126.93103296008542,0.4732703061344723,0.36090288889655675,7,1,5.54
instrumental soul,0.34024569502023044,0.5906169473772416,0.4798953929948048,0.6470815429882628,0.13311122872225814,-12.232198684431035,0.04639787060978237,118.753544964567,0.6052665942445354,0.29293346141875554,10,1,4.02
instrumental stoner rock,0.15975,0.5755,0.6845,0.8165,0.10995,-11.8635,0.051,144.342,0.659,0.435,1,1,5.34
instrumental surf,0.2898712907894737,0.4699605263157894,0.7900644736842106,0.3719264708947369,0.22453118421052634,-9.042071052631579,0.06670986842105261,149.65339210526315,0.5865026315789474,0.1942368421052632,9,1,3.41
intelligent dance music,0.3748398117838542,0.499558984375,0.52639974609375,0.6794715752604168,0.15807594401041666,-14.5661724609375,0.0580416015625,119.27550429687496,0.3766950846354166,0.393533203125,1,0,5.15
inuit traditional,0.965,0.449,0.10400000000000001,0.00116,0.07400000000000001,-14.288,0.0295,69.497,0.499,0.0,7,1,2.15
iowa indie,0.8517692307692306,0.6116538461538463,0.3759346153846153,0.033725497307692316,0.10346153846153848,-8.193192307692307,0.039569230769230766,117.66842307692309,0.4539461538461539,0.13153846153846152,2,1,3.83
irish ballad,0.9944,0.4444,0.1746,1.0600000000000004e-05,0.1074,-13.036,0.060379999999999996,115.05659999999996,0.2872,0.012,7,1,3.39
irish banjo,0.8373333333333334,0.4829999999999999,0.6013333333333333,0.2488933333333333,0.6933333333333334,-11.168333333333335,0.1675333333333333,128.97433333333336,0.7736666666666666,0.28,4,1,2.88
irish classical,0.8153,0.4326296296296296,0.2495355555555556,0.4130223444444445,0.25273333333333325,-18.860407407407404,0.12125925925925927,103.01007407407408,0.35008148148148144,0.17222222222222222,10,1,3.39
irish country,0.5563988888888889,0.4835833333333335,0.4629655555555555,0.07918736188888889,0.17472388888888893,-11.260755555555555,0.052032222222222216,123.42933888888885,0.4955944444444445,0.22016666666666665,4,1,3.72
irish dance,0.327,0.29600000000000004,0.551,0.593,0.0668,-12.824000000000002,0.0392,124.463,0.23600000000000002,0.47,2,1,4.79
irish electronic,0.04793509566666667,0.6515833333333334,0.8785166666666666,0.5549723366666667,0.13483416666666667,-8.239933333333333,0.06836916666666668,122.91335833333332,0.4502716666666667,0.06275,6,1,4.96
irish experimental electronic,1.47e-06,0.157,0.285,0.836,0.111,-6.803999999999999,0.0455,150.132,0.0308,0.0,0,1,7.32
irish fiddle,0.91275,0.4926666666666666,0.3800666666666666,0.2745857666666667,0.28625,-11.471416666666665,0.040200000000000014,104.62166666666668,0.6549999999999999,0.21166666666666667,7,1,3.14
irish flute,0.8790000000000001,0.4389999999999999,0.3917333333333333,0.002588066666666667,0.5083333333333334,-9.760666666666667,0.04783333333333334,107.98533333333334,0.6943333333333334,0.3066666666666667,11,1,2.24
irish folk,0.6820987079455361,0.5372793200595639,0.4161153567153129,0.14309564419683976,0.2464071047191769,-12.599255612225758,0.08100989882752414,115.3503002538378,0.6324445546797434,0.3226133146547116,7,1,3.42
irish hip hop,0.5018333333333335,0.8206666666666668,0.598,7.797333333333333e-05,0.17015,-5.933833333333332,0.21191666666666664,118.80266666666664,0.5739,0.47833333333333344,6,1,3.19
irish indie,0.988,0.521,0.0889,0.182,0.0965,-19.457,0.0507,115.43,0.0479,0.7,4,1,5.22
irish pop,0.30860000000000004,0.47475,0.513625,0.0242947,0.146075,-8.183875,0.0577,111.043375,0.2652375,0.74625,7,1,3.54
